year,msa,offense_category,count
2005.0,"Charleston-North Charleston, SC M.S.A.",aggravated_assault,3469.0
2005.0,"Charleston-North Charleston, SC M.S.A.",burglary,5334.0
2005.0,"Charleston-North Charleston, SC M.S.A.",forcible_rape,291.0
2005.0,"Charleston-North Charleston, SC M.S.A.",larceny_theft,17656.0
2005.0,"Charleston-North Charleston, SC M.S.A.",motor_vehicle_theft,2996.0
2005.0,"Charleston-North Charleston, SC M.S.A.",murder_and_nonnegligent_manslaughter,40.0
2005.0,"Charleston-North Charleston, SC M.S.A.",robbery,1189.0
2005.0,"Charleston, WV M.S.A.",aggravated_assault,831.0
2005.0,"Charleston, WV M.S.A.",burglary,2736.0
2005.0,"Charleston, WV M.S.A.",forcible_rape,51.0
2005.0,"Charleston, WV M.S.A.",larceny_theft,7809.0
2005.0,"Charleston, WV M.S.A.",motor_vehicle_theft,1095.0
2005.0,"Charleston, WV M.S.A.",murder_and_nonnegligent_manslaughter,19.0
2005.0,"Charleston, WV M.S.A.",robbery,187.0
2005.0,"Charlotte-Gastonia-Concord, NC-SC M.S.A.",aggravated_assault,7343.0
2005.0,"Charlotte-Gastonia-Concord, NC-SC M.S.A.",burglary,20183.0
2005.0,"Charlotte-Gastonia-Concord, NC-SC M.S.A.",forcible_rape,559.0
2005.0,"Charlotte-Gastonia-Concord, NC-SC M.S.A.",larceny_theft,47403.0
2005.0,"Charlotte-Gastonia-Concord, NC-SC M.S.A.",motor_vehicle_theft,9503.0
2005.0,"Charlotte-Gastonia-Concord, NC-SC M.S.A.",murder_and_nonnegligent_manslaughter,118.0
2005.0,"Charlotte-Gastonia-Concord, NC-SC M.S.A.",robbery,4501.0
2005.0,"Charlottesville, VA M.S.A.",aggravated_assault,344.0
2005.0,"Charlottesville, VA M.S.A.",burglary,672.0
2005.0,"Charlottesville, VA M.S.A.",forcible_rape,78.0
2005.0,"Charlottesville, VA M.S.A.",larceny_theft,3895.0
2005.0,"Charlottesville, VA M.S.A.",motor_vehicle_theft,325.0
2005.0,"Charlottesville, VA M.S.A.",murder_and_nonnegligent_manslaughter,6.0
2005.0,"Charlottesville, VA M.S.A.",robbery,101.0
2005.0,"Chattanooga, TN-GA M.S.A.",aggravated_assault,2171.0
2005.0,"Chattanooga, TN-GA M.S.A.",burglary,4476.0
2005.0,"Chattanooga, TN-GA M.S.A.",forcible_rape,184.0
2005.0,"Chattanooga, TN-GA M.S.A.",larceny_theft,16508.0
2005.0,"Chattanooga, TN-GA M.S.A.",motor_vehicle_theft,1997.0
2005.0,"Chattanooga, TN-GA M.S.A.",murder_and_nonnegligent_manslaughter,31.0
2005.0,"Chattanooga, TN-GA M.S.A.",robbery,543.0
2005.0,"Cheyenne, WY M.S.A.",aggravated_assault,99.0
2005.0,"Cheyenne, WY M.S.A.",burglary,377.0
2005.0,"Cheyenne, WY M.S.A.",forcible_rape,27.0
2005.0,"Cheyenne, WY M.S.A.",larceny_theft,2624.0
2005.0,"Cheyenne, WY M.S.A.",motor_vehicle_theft,134.0
2005.0,"Cheyenne, WY M.S.A.",murder_and_nonnegligent_manslaughter,5.0
2005.0,"Cheyenne, WY M.S.A.",robbery,22.0
2005.0,"Chico, CA M.S.A.",aggravated_assault,478.0
2005.0,"Chico, CA M.S.A.",burglary,2235.0
2005.0,"Chico, CA M.S.A.",forcible_rape,98.0
2005.0,"Chico, CA M.S.A.",larceny_theft,3756.0
2005.0,"Chico, CA M.S.A.",motor_vehicle_theft,1344.0
2005.0,"Chico, CA M.S.A.",murder_and_nonnegligent_manslaughter,10.0
2005.0,"Chico, CA M.S.A.",robbery,166.0
2005.0,"Cincinnati-Middletown, OH-KY-IN M.S.A.",aggravated_assault,2642.0
2005.0,"Cincinnati-Middletown, OH-KY-IN M.S.A.",burglary,13868.0
2005.0,"Cincinnati-Middletown, OH-KY-IN M.S.A.",forcible_rape,845.0
2005.0,"Cincinnati-Middletown, OH-KY-IN M.S.A.",larceny_theft,48775.0
2005.0,"Cincinnati-Middletown, OH-KY-IN M.S.A.",motor_vehicle_theft,6123.0
2005.0,"Cincinnati-Middletown, OH-KY-IN M.S.A.",murder_and_nonnegligent_manslaughter,111.0
2005.0,"Cincinnati-Middletown, OH-KY-IN M.S.A.",robbery,3500.0
2005.0,"Clarksville, TN-KY M.S.A.",aggravated_assault,933.0
2005.0,"Clarksville, TN-KY M.S.A.",burglary,1939.0
2005.0,"Clarksville, TN-KY M.S.A.",forcible_rape,99.0
2005.0,"Clarksville, TN-KY M.S.A.",larceny_theft,5017.0
2005.0,"Clarksville, TN-KY M.S.A.",motor_vehicle_theft,433.0
2005.0,"Clarksville, TN-KY M.S.A.",murder_and_nonnegligent_manslaughter,8.0
2005.0,"Clarksville, TN-KY M.S.A.",robbery,216.0
2005.0,"Coeur d'Alene, ID M.S.A.",aggravated_assault,309.0
2005.0,"Coeur d'Alene, ID M.S.A.",burglary,887.0
2005.0,"Coeur d'Alene, ID M.S.A.",forcible_rape,66.0
2005.0,"Coeur d'Alene, ID M.S.A.",larceny_theft,3012.0
2005.0,"Coeur d'Alene, ID M.S.A.",motor_vehicle_theft,350.0
2005.0,"Coeur d'Alene, ID M.S.A.",murder_and_nonnegligent_manslaughter,5.0
2005.0,"Coeur d'Alene, ID M.S.A.",robbery,27.0
2005.0,"College Station-Bryan, TX M.S.A.",aggravated_assault,718.0
2005.0,"College Station-Bryan, TX M.S.A.",burglary,2265.0
2005.0,"College Station-Bryan, TX M.S.A.",forcible_rape,106.0
2005.0,"College Station-Bryan, TX M.S.A.",larceny_theft,6213.0
2005.0,"College Station-Bryan, TX M.S.A.",motor_vehicle_theft,376.0
2005.0,"College Station-Bryan, TX M.S.A.",murder_and_nonnegligent_manslaughter,9.0
2005.0,"College Station-Bryan, TX M.S.A.",robbery,146.0
2005.0,"Colorado Springs, CO M.S.A.",aggravated_assault,1979.0
2005.0,"Colorado Springs, CO M.S.A.",burglary,4646.0
2005.0,"Colorado Springs, CO M.S.A.",forcible_rape,317.0
2005.0,"Colorado Springs, CO M.S.A.",larceny_theft,17088.0
2005.0,"Colorado Springs, CO M.S.A.",motor_vehicle_theft,2215.0
2005.0,"Colorado Springs, CO M.S.A.",murder_and_nonnegligent_manslaughter,17.0
2005.0,"Colorado Springs, CO M.S.A.",robbery,474.0
2005.0,"Columbia, MO M.S.A.",aggravated_assault,474.0
2005.0,"Columbia, MO M.S.A.",burglary,823.0
2005.0,"Columbia, MO M.S.A.",forcible_rape,29.0
2005.0,"Columbia, MO M.S.A.",larceny_theft,3503.0
2005.0,"Columbia, MO M.S.A.",motor_vehicle_theft,269.0
2005.0,"Columbia, MO M.S.A.",murder_and_nonnegligent_manslaughter,9.0
2005.0,"Columbia, MO M.S.A.",robbery,127.0
2005.0,"Columbia, SC M.S.A.",aggravated_assault,3691.0
2005.0,"Columbia, SC M.S.A.",burglary,5531.0
2005.0,"Columbia, SC M.S.A.",forcible_rape,284.0
2005.0,"Columbia, SC M.S.A.",larceny_theft,19540.0
2005.0,"Columbia, SC M.S.A.",motor_vehicle_theft,2565.0
2005.0,"Columbia, SC M.S.A.",murder_and_nonnegligent_manslaughter,49.0
2005.0,"Columbia, SC M.S.A.",robbery,973.0
2005.0,"Columbus, GA-AL M.S.A.",aggravated_assault,587.0
2005.0,"Columbus, GA-AL M.S.A.",burglary,3012.0
2005.0,"Columbus, GA-AL M.S.A.",forcible_rape,32.0
2005.0,"Columbus, GA-AL M.S.A.",larceny_theft,9999.0
2005.0,"Columbus, GA-AL M.S.A.",motor_vehicle_theft,1789.0
2005.0,"Columbus, GA-AL M.S.A.",murder_and_nonnegligent_manslaughter,26.0
2005.0,"Columbus, GA-AL M.S.A.",robbery,484.0
2005.0,"Columbus, IN M.S.A.",aggravated_assault,76.0
2005.0,"Columbus, IN M.S.A.",burglary,333.0
2005.0,"Columbus, IN M.S.A.",forcible_rape,10.0
2005.0,"Columbus, IN M.S.A.",larceny_theft,2425.0
2005.0,"Columbus, IN M.S.A.",motor_vehicle_theft,130.0
2005.0,"Columbus, IN M.S.A.",murder_and_nonnegligent_manslaughter,0.0
2005.0,"Columbus, IN M.S.A.",robbery,19.0
2005.0,"Columbus, OH M.S.A.",aggravated_assault,2137.0
2005.0,"Columbus, OH M.S.A.",burglary,20405.0
2005.0,"Columbus, OH M.S.A.",forcible_rape,793.0
2005.0,"Columbus, OH M.S.A.",larceny_theft,49514.0
2005.0,"Columbus, OH M.S.A.",motor_vehicle_theft,9203.0
2005.0,"Columbus, OH M.S.A.",murder_and_nonnegligent_manslaughter,110.0
2005.0,"Columbus, OH M.S.A.",robbery,4301.0
2005.0,"Corpus Christi, TX M.S.A.",aggravated_assault,1669.0
2005.0,"Corpus Christi, TX M.S.A.",burglary,4818.0
2005.0,"Corpus Christi, TX M.S.A.",forcible_rape,286.0
2005.0,"Corpus Christi, TX M.S.A.",larceny_theft,20227.0
2005.0,"Corpus Christi, TX M.S.A.",motor_vehicle_theft,1177.0
2005.0,"Corpus Christi, TX M.S.A.",murder_and_nonnegligent_manslaughter,12.0
2005.0,"Corpus Christi, TX M.S.A.",robbery,539.0
2005.0,"Corvallis, OR M.S.A.",aggravated_assault,70.0
2005.0,"Corvallis, OR M.S.A.",burglary,417.0
2005.0,"Corvallis, OR M.S.A.",forcible_rape,14.0
2005.0,"Corvallis, OR M.S.A.",larceny_theft,2439.0
2005.0,"Corvallis, OR M.S.A.",motor_vehicle_theft,162.0
2005.0,"Corvallis, OR M.S.A.",murder_and_nonnegligent_manslaughter,1.0
2005.0,"Corvallis, OR M.S.A.",robbery,23.0
2005.0,"Cumberland, MD-WV M.S.A.",aggravated_assault,281.0
2005.0,"Cumberland, MD-WV M.S.A.",burglary,567.0
2005.0,"Cumberland, MD-WV M.S.A.",forcible_rape,33.0
2005.0,"Cumberland, MD-WV M.S.A.",larceny_theft,1799.0
2005.0,"Cumberland, MD-WV M.S.A.",motor_vehicle_theft,88.0
2005.0,"Cumberland, MD-WV M.S.A.",murder_and_nonnegligent_manslaughter,1.0
2005.0,"Cumberland, MD-WV M.S.A.",robbery,26.0
2005.0,"Dallas-Fort Worth-Arlington, TX M.S.A.",aggravated_assault,18231.0
2005.0,"Dallas-Fort Worth-Arlington, TX M.S.A.",burglary,60898.0
2005.0,"Dallas-Fort Worth-Arlington, TX M.S.A.",forcible_rape,1984.0
2005.0,"Dallas-Fort Worth-Arlington, TX M.S.A.",larceny_theft,181663.0
2005.0,"Dallas-Fort Worth-Arlington, TX M.S.A.",motor_vehicle_theft,31346.0
2005.0,"Dallas-Fort Worth-Arlington, TX M.S.A.",murder_and_nonnegligent_manslaughter,392.0
2005.0,"Dallas-Fort Worth-Arlington, TX M.S.A.",robbery,11307.0
2005.0,"Dallas-Plano-Irving, TX M.D.",aggravated_assault,12693.0
2005.0,"Dallas-Plano-Irving, TX M.D.",burglary,41419.0
2005.0,"Dallas-Plano-Irving, TX M.D.",forcible_rape,1232.0
2005.0,"Dallas-Plano-Irving, TX M.D.",larceny_theft,118146.0
2005.0,"Dallas-Plano-Irving, TX M.D.",motor_vehicle_theft,23101.0
2005.0,"Dallas-Plano-Irving, TX M.D.",murder_and_nonnegligent_manslaughter,284.0
2005.0,"Dallas-Plano-Irving, TX M.D.",robbery,8693.0
2005.0,"Danville, VA M.S.A.",aggravated_assault,180.0
2005.0,"Danville, VA M.S.A.",burglary,482.0
2005.0,"Danville, VA M.S.A.",forcible_rape,25.0
2005.0,"Danville, VA M.S.A.",larceny_theft,2093.0
2005.0,"Danville, VA M.S.A.",motor_vehicle_theft,174.0
2005.0,"Danville, VA M.S.A.",murder_and_nonnegligent_manslaughter,11.0
2005.0,"Danville, VA M.S.A.",robbery,104.0
2005.0,"Dayton, OH M.S.A.",aggravated_assault,864.0
2005.0,"Dayton, OH M.S.A.",burglary,6169.0
2005.0,"Dayton, OH M.S.A.",forcible_rape,327.0
2005.0,"Dayton, OH M.S.A.",larceny_theft,17937.0
2005.0,"Dayton, OH M.S.A.",motor_vehicle_theft,3341.0
2005.0,"Dayton, OH M.S.A.",murder_and_nonnegligent_manslaughter,39.0
2005.0,"Dayton, OH M.S.A.",robbery,1093.0
2005.0,"Decatur, AL M.S.A.",aggravated_assault,187.0
2005.0,"Decatur, AL M.S.A.",burglary,1138.0
2005.0,"Decatur, AL M.S.A.",forcible_rape,26.0
2005.0,"Decatur, AL M.S.A.",larceny_theft,3751.0
2005.0,"Decatur, AL M.S.A.",motor_vehicle_theft,279.0
2005.0,"Decatur, AL M.S.A.",murder_and_nonnegligent_manslaughter,2.0
2005.0,"Decatur, AL M.S.A.",robbery,72.0
2005.0,"Deltona-Daytona Beach-Ormond Beach, FL M.S.A.",aggravated_assault,1941.0
2005.0,"Deltona-Daytona Beach-Ormond Beach, FL M.S.A.",burglary,4316.0
2005.0,"Deltona-Daytona Beach-Ormond Beach, FL M.S.A.",forcible_rape,189.0
2005.0,"Deltona-Daytona Beach-Ormond Beach, FL M.S.A.",larceny_theft,11055.0
2005.0,"Deltona-Daytona Beach-Ormond Beach, FL M.S.A.",motor_vehicle_theft,1825.0
2005.0,"Deltona-Daytona Beach-Ormond Beach, FL M.S.A.",murder_and_nonnegligent_manslaughter,28.0
2005.0,"Deltona-Daytona Beach-Ormond Beach, FL M.S.A.",robbery,623.0
2005.0,"Denver-Aurora, CO M.S.A.1",aggravated_assault,6394.0
2005.0,"Denver-Aurora, CO M.S.A.1",burglary,19108.0
2005.0,"Denver-Aurora, CO M.S.A.1",forcible_rape,1079.0
2005.0,"Denver-Aurora, CO M.S.A.1",larceny_theft,66830.0
2005.0,"Denver-Aurora, CO M.S.A.1",motor_vehicle_theft,19334.0
2005.0,"Denver-Aurora, CO M.S.A.1",murder_and_nonnegligent_manslaughter,117.0
2005.0,"Denver-Aurora, CO M.S.A.1",robbery,2904.0
2005.0,"Des Moines-West Des Moines, IA M.S.A.1",aggravated_assault,1209.0
2005.0,"Des Moines-West Des Moines, IA M.S.A.1",burglary,4099.0
2005.0,"Des Moines-West Des Moines, IA M.S.A.1",forcible_rape,159.0
2005.0,"Des Moines-West Des Moines, IA M.S.A.1",larceny_theft,15873.0
2005.0,"Des Moines-West Des Moines, IA M.S.A.1",motor_vehicle_theft,1558.0
2005.0,"Des Moines-West Des Moines, IA M.S.A.1",murder_and_nonnegligent_manslaughter,6.0
2005.0,"Des Moines-West Des Moines, IA M.S.A.1",robbery,334.0
2005.0,"Detroit-Livonia-Dearborn, MI M.D.1",aggravated_assault,15703.0
2005.0,"Detroit-Livonia-Dearborn, MI M.D.1",burglary,21891.0
2005.0,"Detroit-Livonia-Dearborn, MI M.D.1",forcible_rape,979.0
2005.0,"Detroit-Livonia-Dearborn, MI M.D.1",larceny_theft,39976.0
2005.0,"Detroit-Livonia-Dearborn, MI M.D.1",motor_vehicle_theft,28273.0
2005.0,"Detroit-Livonia-Dearborn, MI M.D.1",murder_and_nonnegligent_manslaughter,392.0
2005.0,"Detroit-Livonia-Dearborn, MI M.D.1",robbery,8070.0
2005.0,"Detroit-Warren-Livonia, MI M.S.A.1, 2",aggravated_assault,21174.0
2005.0,"Detroit-Warren-Livonia, MI M.S.A.1, 2",burglary,32849.0
2005.0,"Detroit-Warren-Livonia, MI M.S.A.1, 2",forcible_rape,1757.0
2005.0,"Detroit-Warren-Livonia, MI M.S.A.1, 2",larceny_theft,81135.0
2005.0,"Detroit-Warren-Livonia, MI M.S.A.1, 2",motor_vehicle_theft,NA
2005.0,"Detroit-Warren-Livonia, MI M.S.A.1, 2",murder_and_nonnegligent_manslaughter,439.0
2005.0,"Detroit-Warren-Livonia, MI M.S.A.1, 2",robbery,9633.0
2005.0,"Dothan, AL M.S.A.",aggravated_assault,220.0
2005.0,"Dothan, AL M.S.A.",burglary,1117.0
2005.0,"Dothan, AL M.S.A.",forcible_rape,71.0
2005.0,"Dothan, AL M.S.A.",larceny_theft,3498.0
2005.0,"Dothan, AL M.S.A.",motor_vehicle_theft,267.0
2005.0,"Dothan, AL M.S.A.",murder_and_nonnegligent_manslaughter,9.0
2005.0,"Dothan, AL M.S.A.",robbery,165.0
2005.0,"Dover, DE M.S.A.",aggravated_assault,679.0
2005.0,"Dover, DE M.S.A.",burglary,775.0
2005.0,"Dover, DE M.S.A.",forcible_rape,73.0
2005.0,"Dover, DE M.S.A.",larceny_theft,3182.0
2005.0,"Dover, DE M.S.A.",motor_vehicle_theft,283.0
2005.0,"Dover, DE M.S.A.",murder_and_nonnegligent_manslaughter,4.0
2005.0,"Dover, DE M.S.A.",robbery,97.0
2005.0,"Dubuque, IA M.S.A.",aggravated_assault,338.0
2005.0,"Dubuque, IA M.S.A.",burglary,495.0
2005.0,"Dubuque, IA M.S.A.",forcible_rape,22.0
2005.0,"Dubuque, IA M.S.A.",larceny_theft,1488.0
2005.0,"Dubuque, IA M.S.A.",motor_vehicle_theft,106.0
2005.0,"Dubuque, IA M.S.A.",murder_and_nonnegligent_manslaughter,1.0
2005.0,"Dubuque, IA M.S.A.",robbery,10.0
2005.0,"Durham, NC M.S.A.",aggravated_assault,1284.0
2005.0,"Durham, NC M.S.A.",burglary,5300.0
2005.0,"Durham, NC M.S.A.",forcible_rape,127.0
2005.0,"Durham, NC M.S.A.",larceny_theft,13939.0
2005.0,"Durham, NC M.S.A.",motor_vehicle_theft,1368.0
2005.0,"Durham, NC M.S.A.",murder_and_nonnegligent_manslaughter,48.0
2005.0,"Durham, NC M.S.A.",robbery,824.0
2005.0,"Eau Claire, WI M.S.A.",aggravated_assault,146.0
2005.0,"Eau Claire, WI M.S.A.",burglary,591.0
2005.0,"Eau Claire, WI M.S.A.",forcible_rape,16.0
2005.0,"Eau Claire, WI M.S.A.",larceny_theft,2757.0
2005.0,"Eau Claire, WI M.S.A.",motor_vehicle_theft,160.0
2005.0,"Eau Claire, WI M.S.A.",murder_and_nonnegligent_manslaughter,1.0
2005.0,"Eau Claire, WI M.S.A.",robbery,30.0
2005.0,"Edison, NJ M.D.",aggravated_assault,2309.0
2005.0,"Edison, NJ M.D.",burglary,7713.0
2005.0,"Edison, NJ M.D.",forcible_rape,243.0
2005.0,"Edison, NJ M.D.",larceny_theft,32374.0
2005.0,"Edison, NJ M.D.",motor_vehicle_theft,2986.0
2005.0,"Edison, NJ M.D.",murder_and_nonnegligent_manslaughter,26.0
2005.0,"Edison, NJ M.D.",robbery,1382.0
2005.0,"El Centro, CA M.S.A.",aggravated_assault,637.0
2005.0,"El Centro, CA M.S.A.",burglary,2217.0
2005.0,"El Centro, CA M.S.A.",forcible_rape,37.0
2005.0,"El Centro, CA M.S.A.",larceny_theft,2944.0
2005.0,"El Centro, CA M.S.A.",motor_vehicle_theft,1068.0
2005.0,"El Centro, CA M.S.A.",murder_and_nonnegligent_manslaughter,0.0
2005.0,"El Centro, CA M.S.A.",robbery,111.0
2005.0,"El Paso, TX M.S.A.1",aggravated_assault,2132.0
2005.0,"El Paso, TX M.S.A.1",burglary,2617.0
2005.0,"El Paso, TX M.S.A.1",forcible_rape,337.0
2005.0,"El Paso, TX M.S.A.1",larceny_theft,17031.0
2005.0,"El Paso, TX M.S.A.1",motor_vehicle_theft,2841.0
2005.0,"El Paso, TX M.S.A.1",murder_and_nonnegligent_manslaughter,18.0
2005.0,"El Paso, TX M.S.A.1",robbery,477.0
2005.0,"Elizabethtown, KY M.S.A.",aggravated_assault,97.0
2005.0,"Elizabethtown, KY M.S.A.",burglary,388.0
2005.0,"Elizabethtown, KY M.S.A.",forcible_rape,29.0
2005.0,"Elizabethtown, KY M.S.A.",larceny_theft,1557.0
2005.0,"Elizabethtown, KY M.S.A.",motor_vehicle_theft,106.0
2005.0,"Elizabethtown, KY M.S.A.",murder_and_nonnegligent_manslaughter,1.0
2005.0,"Elizabethtown, KY M.S.A.",robbery,50.0
2005.0,"Elkhart-Goshen, IN M.S.A.",aggravated_assault,103.0
2005.0,"Elkhart-Goshen, IN M.S.A.",burglary,1381.0
2005.0,"Elkhart-Goshen, IN M.S.A.",forcible_rape,60.0
2005.0,"Elkhart-Goshen, IN M.S.A.",larceny_theft,5326.0
2005.0,"Elkhart-Goshen, IN M.S.A.",motor_vehicle_theft,510.0
2005.0,"Elkhart-Goshen, IN M.S.A.",murder_and_nonnegligent_manslaughter,6.0
2005.0,"Elkhart-Goshen, IN M.S.A.",robbery,174.0
2005.0,"Elmira, NY M.S.A.",aggravated_assault,131.0
2005.0,"Elmira, NY M.S.A.",burglary,429.0
2005.0,"Elmira, NY M.S.A.",forcible_rape,28.0
2005.0,"Elmira, NY M.S.A.",larceny_theft,2138.0
2005.0,"Elmira, NY M.S.A.",motor_vehicle_theft,64.0
2005.0,"Elmira, NY M.S.A.",murder_and_nonnegligent_manslaughter,4.0
2005.0,"Elmira, NY M.S.A.",robbery,46.0
2005.0,"Erie, PA M.S.A.",aggravated_assault,362.0
2005.0,"Erie, PA M.S.A.",burglary,1247.0
2005.0,"Erie, PA M.S.A.",forcible_rape,117.0
2005.0,"Erie, PA M.S.A.",larceny_theft,4143.0
2005.0,"Erie, PA M.S.A.",motor_vehicle_theft,274.0
2005.0,"Erie, PA M.S.A.",murder_and_nonnegligent_manslaughter,8.0
2005.0,"Erie, PA M.S.A.",robbery,246.0
2005.0,"Essex County, MA M.D.",aggravated_assault,2077.0
2005.0,"Essex County, MA M.D.",burglary,3919.0
2005.0,"Essex County, MA M.D.",forcible_rape,109.0
2005.0,"Essex County, MA M.D.",larceny_theft,9388.0
2005.0,"Essex County, MA M.D.",motor_vehicle_theft,1888.0
2005.0,"Essex County, MA M.D.",murder_and_nonnegligent_manslaughter,9.0
2005.0,"Essex County, MA M.D.",robbery,659.0
2005.0,"Eugene-Springfield, OR M.S.A.",aggravated_assault,528.0
2005.0,"Eugene-Springfield, OR M.S.A.",burglary,3560.0
2005.0,"Eugene-Springfield, OR M.S.A.",forcible_rape,105.0
2005.0,"Eugene-Springfield, OR M.S.A.",larceny_theft,11864.0
2005.0,"Eugene-Springfield, OR M.S.A.",motor_vehicle_theft,3054.0
2005.0,"Eugene-Springfield, OR M.S.A.",murder_and_nonnegligent_manslaughter,8.0
2005.0,"Eugene-Springfield, OR M.S.A.",robbery,190.0
2005.0,"Evansville, IN-KY M.S.A.",aggravated_assault,420.0
2005.0,"Evansville, IN-KY M.S.A.",burglary,1570.0
2005.0,"Evansville, IN-KY M.S.A.",forcible_rape,79.0
2005.0,"Evansville, IN-KY M.S.A.",larceny_theft,6487.0
2005.0,"Evansville, IN-KY M.S.A.",motor_vehicle_theft,375.0
2005.0,"Evansville, IN-KY M.S.A.",murder_and_nonnegligent_manslaughter,10.0
2005.0,"Evansville, IN-KY M.S.A.",robbery,190.0
2005.0,"Fairbanks, AK M.S.A.",aggravated_assault,197.0
2005.0,"Fairbanks, AK M.S.A.",burglary,250.0
2005.0,"Fairbanks, AK M.S.A.",forcible_rape,48.0
2005.0,"Fairbanks, AK M.S.A.",larceny_theft,1326.0
2005.0,"Fairbanks, AK M.S.A.",motor_vehicle_theft,230.0
2005.0,"Fairbanks, AK M.S.A.",murder_and_nonnegligent_manslaughter,2.0
2005.0,"Fairbanks, AK M.S.A.",robbery,65.0
2005.0,"Fajardo, Puerto Rico M.S.A.",aggravated_assault,86.0
2005.0,"Fajardo, Puerto Rico M.S.A.",burglary,391.0
2005.0,"Fajardo, Puerto Rico M.S.A.",forcible_rape,4.0
2005.0,"Fajardo, Puerto Rico M.S.A.",larceny_theft,547.0
2005.0,"Fajardo, Puerto Rico M.S.A.",motor_vehicle_theft,81.0
2005.0,"Fajardo, Puerto Rico M.S.A.",murder_and_nonnegligent_manslaughter,25.0
2005.0,"Fajardo, Puerto Rico M.S.A.",robbery,76.0
2005.0,"Fargo, ND-MN M.S.A.",aggravated_assault,127.0
2005.0,"Fargo, ND-MN M.S.A.",burglary,686.0
2005.0,"Fargo, ND-MN M.S.A.",forcible_rape,70.0
2005.0,"Fargo, ND-MN M.S.A.",larceny_theft,3061.0
2005.0,"Fargo, ND-MN M.S.A.",motor_vehicle_theft,327.0
2005.0,"Fargo, ND-MN M.S.A.",murder_and_nonnegligent_manslaughter,3.0
2005.0,"Fargo, ND-MN M.S.A.",robbery,20.0
2005.0,"Farmington, NM M.S.A.2",aggravated_assault,NA
2005.0,"Farmington, NM M.S.A.2",burglary,766.0
2005.0,"Farmington, NM M.S.A.2",forcible_rape,118.0
2005.0,"Farmington, NM M.S.A.2",larceny_theft,2207.0
2005.0,"Farmington, NM M.S.A.2",motor_vehicle_theft,360.0
2005.0,"Farmington, NM M.S.A.2",murder_and_nonnegligent_manslaughter,4.0
2005.0,"Farmington, NM M.S.A.2",robbery,48.0
2005.0,"Fayetteville-Springdale-Rogers, AR-MO M.S.A.",aggravated_assault,835.0
2005.0,"Fayetteville-Springdale-Rogers, AR-MO M.S.A.",burglary,1999.0
2005.0,"Fayetteville-Springdale-Rogers, AR-MO M.S.A.",forcible_rape,220.0
2005.0,"Fayetteville-Springdale-Rogers, AR-MO M.S.A.",larceny_theft,9421.0
2005.0,"Fayetteville-Springdale-Rogers, AR-MO M.S.A.",motor_vehicle_theft,763.0
2005.0,"Fayetteville-Springdale-Rogers, AR-MO M.S.A.",murder_and_nonnegligent_manslaughter,11.0
2005.0,"Fayetteville-Springdale-Rogers, AR-MO M.S.A.",robbery,90.0
2005.0,"Fayetteville, NC M.S.A.",aggravated_assault,1293.0
2005.0,"Fayetteville, NC M.S.A.",burglary,6034.0
2005.0,"Fayetteville, NC M.S.A.",forcible_rape,90.0
2005.0,"Fayetteville, NC M.S.A.",larceny_theft,12336.0
2005.0,"Fayetteville, NC M.S.A.",motor_vehicle_theft,1288.0
2005.0,"Fayetteville, NC M.S.A.",murder_and_nonnegligent_manslaughter,23.0
2005.0,"Fayetteville, NC M.S.A.",robbery,651.0
2005.0,"Flagstaff, AZ M.S.A.",aggravated_assault,596.0
2005.0,"Flagstaff, AZ M.S.A.",burglary,895.0
2005.0,"Flagstaff, AZ M.S.A.",forcible_rape,76.0
2005.0,"Flagstaff, AZ M.S.A.",larceny_theft,4877.0
2005.0,"Flagstaff, AZ M.S.A.",motor_vehicle_theft,275.0
2005.0,"Flagstaff, AZ M.S.A.",murder_and_nonnegligent_manslaughter,1.0
2005.0,"Flagstaff, AZ M.S.A.",robbery,74.0
2005.0,"Flint, MI M.S.A.1",aggravated_assault,2676.0
2005.0,"Flint, MI M.S.A.1",burglary,5019.0
2005.0,"Flint, MI M.S.A.1",forcible_rape,310.0
2005.0,"Flint, MI M.S.A.1",larceny_theft,10353.0
2005.0,"Flint, MI M.S.A.1",motor_vehicle_theft,2701.0
2005.0,"Flint, MI M.S.A.1",murder_and_nonnegligent_manslaughter,57.0
2005.0,"Flint, MI M.S.A.1",robbery,773.0
2005.0,"Florence, SC M.S.A.",aggravated_assault,2009.0
2005.0,"Florence, SC M.S.A.",burglary,2811.0
2005.0,"Florence, SC M.S.A.",forcible_rape,102.0
2005.0,"Florence, SC M.S.A.",larceny_theft,7825.0
2005.0,"Florence, SC M.S.A.",motor_vehicle_theft,827.0
2005.0,"Florence, SC M.S.A.",murder_and_nonnegligent_manslaughter,16.0
2005.0,"Florence, SC M.S.A.",robbery,445.0
2005.0,"Fond du Lac, WI M.S.A.",aggravated_assault,105.0
2005.0,"Fond du Lac, WI M.S.A.",burglary,248.0
2005.0,"Fond du Lac, WI M.S.A.",forcible_rape,9.0
2005.0,"Fond du Lac, WI M.S.A.",larceny_theft,1498.0
2005.0,"Fond du Lac, WI M.S.A.",motor_vehicle_theft,63.0
